timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,date,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day_of_week,month,aqi_change_rate,aqi_rolling_24h,target_aqi_next_1d,target_aqi_next_2d,target_aqi_next_3d
1754305200,4,112.68,0.06,0.4,85.57,2.91,28.05,108.36,0.0,2025-08-04 11:00:00,37.9,41,17.4,11,0,8,0.0,4.0,4.0,3.0,3.0
1754308800,4,115.19,0.05,0.47,88.3,3.05,28.13,110.29,0.0,2025-08-04 12:00:00,37.4,43,15.3,12,0,8,0.0,4.0,4.0,3.0,3.0
1754312400,4,119.2,0.03,0.64,91.45,3.33,28.61,113.49,0.0,2025-08-04 13:00:00,36.5,44,11.7,13,0,8,0.0,4.0,4.0,3.0,3.0
1754316000,4,124.33,0.0,0.87,93.66,3.8,29.36,116.8,0.01,2025-08-04 14:00:00,35.7,44,12.9,14,0,8,0.0,4.0,4.0,3.0,3.0
1754319600,4,130.0,0.0,1.03,94.59,4.46,29.55,115.85,0.09,2025-08-04 15:00:00,35.1,44,14.8,15,0,8,0.0,4.0,4.0,3.0,3.0
1754323200,4,134.28,0.0,1.23,91.7,5.29,28.76,111.45,0.17,2025-08-04 16:00:00,34.4,47,12.6,16,0,8,0.0,4.0,4.0,3.0,3.0
1754326800,4,139.61,0.0,1.58,84.42,6.21,27.7,109.68,0.24,2025-08-04 17:00:00,33.9,48,15.9,17,0,8,0.0,4.0,4.0,3.0,3.0
1754330400,4,142.78,0.0,2.05,72.48,6.6,26.46,112.63,0.28,2025-08-04 18:00:00,33.4,50,17.8,18,0,8,0.0,4.0,4.0,3.0,3.0
1754334000,4,141.1,0.0,2.51,58.57,6.23,25.44,118.64,0.28,2025-08-04 19:00:00,32.5,53,18.8,19,0,8,0.0,4.0,4.0,3.0,3.0
1754337600,4,139.81,0.0,2.92,48.77,5.78,25.34,125.07,0.27,2025-08-04 20:00:00,31.6,56,19.4,20,0,8,0.0,4.0,4.0,3.0,3.0
1754341200,4,138.35,0.0,3.18,42.48,5.42,25.11,126.02,0.26,2025-08-04 21:00:00,30.5,61,17.8,21,0,8,0.0,4.0,4.0,3.0,3.0
1754344800,4,135.39,0.0,3.29,38.34,5.05,24.09,119.39,0.22,2025-08-04 22:00:00,29.7,64,16.1,22,0,8,0.0,4.0,3.0,3.0,3.0
1754348400,4,132.14,0.0,3.28,36.33,4.69,22.83,109.53,0.17,2025-08-04 23:00:00,29.0,66,14.6,23,0,8,0.0,4.0,3.0,3.0,3.0
1754352000,3,127.67,0.0,3.1,35.64,4.28,21.43,99.82,0.12,2025-08-05 00:00:00,28.4,68,13.6,0,1,8,-1.0,3.9583333333333335,3.0,3.0,3.0
1754355600,3,120.85,0.0,2.81,35.64,3.89,19.96,90.87,0.08,2025-08-05 01:00:00,28.6,70,14.8,1,1,8,0.0,3.9166666666666665,3.0,3.0,3.0
1754359200,3,114.04,0.01,2.63,36.21,3.67,19.57,89.9,0.08,2025-08-05 02:00:00,28.5,72,16.5,2,1,8,0.0,3.875,3.0,3.0,3.0
1754362800,4,107.93,0.12,2.45,37.26,3.57,21.41,103.9,0.09,2025-08-05 03:00:00,29.1,71,17.4,3,1,8,1.0,3.875,3.0,3.0,3.0
1754366400,4,103.42,0.27,2.03,40.13,3.5,25.05,129.38,0.08,2025-08-05 04:00:00,30.3,67,17.8,4,1,8,0.0,3.875,3.0,3.0,3.0
1754370000,4,100.42,0.29,1.51,45.96,3.43,27.84,147.75,0.07,2025-08-05 05:00:00,31.7,63,18.3,5,1,8,0.0,3.875,3.0,3.0,3.0
1754373600,4,99.99,0.21,1.04,55.17,3.35,29.04,150.48,0.05,2025-08-05 06:00:00,33.3,57,17.0,6,1,8,0.0,3.875,3.0,3.0,3.0
1754377200,4,102.69,0.15,0.7,65.53,3.11,29.37,142.45,0.02,2025-08-05 07:00:00,34.8,52,15.0,7,1,8,0.0,3.875,3.0,3.0,3.0
1754380800,4,104.09,0.11,0.55,71.52,2.73,28.0,128.86,0.01,2025-08-05 08:00:00,35.8,49,14.6,8,1,8,0.0,3.875,3.0,3.0,3.0
1754384400,4,106.56,0.1,0.52,76.09,2.78,27.52,121.59,0.0,2025-08-05 09:00:00,36.7,46,14.7,9,1,8,0.0,3.875,3.0,3.0,3.0
1754388000,4,111.96,0.09,0.54,81.76,3.06,27.91,117.57,0.0,2025-08-05 10:00:00,37.3,44,15.3,10,1,8,0.0,3.875,3.0,3.0,3.0
1754391600,4,115.52,0.07,0.56,85.55,3.17,27.95,115.97,0.0,2025-08-05 11:00:00,37.4,43,16.3,11,1,8,0.0,3.875,3.0,3.0,3.0
1754395200,4,118.24,0.06,0.65,87.68,3.32,28.0,117.87,0.01,2025-08-05 12:00:00,37.0,44,15.9,12,1,8,0.0,3.875,3.0,3.0,3.0
1754398800,4,121.39,0.04,0.84,89.0,3.61,28.52,124.28,0.05,2025-08-05 13:00:00,36.0,48,10.9,13,1,8,0.0,3.875,3.0,3.0,3.0
1754402400,4,124.98,0.01,1.11,88.36,4.04,29.71,135.41,0.12,2025-08-05 14:00:00,34.8,49,11.0,14,1,8,0.0,3.875,3.0,3.0,3.0
1754406000,4,128.51,0.0,1.29,85.34,4.58,30.3,142.67,0.21,2025-08-05 15:00:00,34.2,49,12.8,15,1,8,0.0,3.875,3.0,3.0,3.0
1754409600,4,130.64,0.0,1.54,77.79,5.15,30.4,149.48,0.28,2025-08-05 16:00:00,33.8,50,16.6,16,1,8,0.0,3.875,3.0,3.0,3.0
1754413200,4,133.82,0.0,1.98,67.83,5.77,30.01,153.0,0.32,2025-08-05 17:00:00,33.2,52,18.6,17,1,8,0.0,3.875,3.0,3.0,3.0
1754416800,4,137.03,0.0,2.49,56.9,6.14,27.93,144.26,0.34,2025-08-05 18:00:00,32.4,54,17.4,18,1,8,0.0,3.875,3.0,3.0,3.0
1754420400,4,136.84,0.0,2.92,47.31,6.07,24.8,127.72,0.33,2025-08-05 19:00:00,31.5,57,17.3,19,1,8,0.0,3.875,3.0,3.0,3.0
1754424000,4,138.22,0.0,3.27,41.5,5.94,22.48,113.47,0.31,2025-08-05 20:00:00,30.4,60,19.8,20,1,8,0.0,3.875,3.0,3.0,3.0
1754427600,4,138.74,0.0,3.49,38.1,5.74,20.62,100.29,0.28,2025-08-05 21:00:00,29.4,64,19.7,21,1,8,0.0,3.875,3.0,3.0,3.0
1754431200,3,137.28,0.0,3.51,35.85,5.39,18.98,87.61,0.21,2025-08-05 22:00:00,28.5,66,19.3,22,1,8,-1.0,3.8333333333333335,3.0,3.0,3.0
1754434800,3,134.88,0.0,3.42,34.9,4.98,18.08,79.19,0.15,2025-08-05 23:00:00,27.8,68,15.0,23,1,8,0.0,3.7916666666666665,3.0,3.0,3.0
1754438400,3,131.77,0.0,3.24,34.43,4.59,17.96,76.36,0.09,2025-08-06 00:00:00,27.2,71,12.6,0,2,8,0.0,3.7916666666666665,3.0,3.0,3.0
1754442000,3,127.25,0.0,3.01,33.9,4.23,18.09,76.42,0.07,2025-08-06 01:00:00,27.5,73,13.5,1,2,8,0.0,3.7916666666666665,3.0,3.0,3.0
1754445600,3,123.14,0.04,2.87,33.91,3.97,18.12,76.22,0.06,2025-08-06 02:00:00,27.8,75,14.1,2,2,8,0.0,3.7916666666666665,3.0,3.0,3.0
1754449200,3,118.79,0.23,2.49,35.14,3.71,18.02,75.58,0.07,2025-08-06 03:00:00,28.7,73,15.3,3,2,8,0.0,3.75,3.0,3.0,3.0
1754452800,3,114.29,0.32,1.96,39.19,3.48,18.21,77.3,0.06,2025-08-06 04:00:00,30.0,69,15.5,4,2,8,0.0,3.7083333333333335,3.0,3.0,3.0
1754456400,3,110.44,0.25,1.42,46.64,3.35,19.13,81.67,0.04,2025-08-06 05:00:00,31.5,64,14.2,5,2,8,0.0,3.6666666666666665,3.0,3.0,3.0
1754460000,3,108.92,0.17,0.99,55.94,3.3,20.58,85.53,0.02,2025-08-06 06:00:00,33.0,58,13.6,6,2,8,0.0,3.625,3.0,3.0,3.0
1754463600,3,108.36,0.12,0.66,64.78,2.94,20.82,83.87,0.01,2025-08-06 07:00:00,34.3,53,14.4,7,2,8,0.0,3.5833333333333335,3.0,3.0,3.0
1754467200,3,106.72,0.1,0.49,69.78,2.55,19.9,77.94,0.0,2025-08-06 08:00:00,35.3,50,14.4,8,2,8,0.0,3.5416666666666665,3.0,3.0,3.0
1754470800,3,108.03,0.09,0.43,74.16,2.49,19.91,74.35,0.0,2025-08-06 09:00:00,35.9,48,14.8,9,2,8,0.0,3.5,3.0,3.0,3.0
1754474400,3,110.99,0.08,0.41,78.77,2.48,20.35,73.65,0.0,2025-08-06 10:00:00,36.4,46,14.5,10,2,8,0.0,3.4583333333333335,3.0,3.0,3.0
1754478000,3,112.36,0.06,0.41,81.53,2.45,20.49,73.79,0.0,2025-08-06 11:00:00,36.7,45,11.9,11,2,8,0.0,3.4166666666666665,3.0,3.0,3.0
1754481600,3,114.72,0.05,0.46,84.51,2.59,20.87,73.89,0.0,2025-08-06 12:00:00,36.5,45,10.8,12,2,8,0.0,3.375,3.0,3.0,3.0
1754485200,3,118.9,0.03,0.6,87.79,2.91,21.95,76.68,0.0,2025-08-06 13:00:00,35.5,51,6.5,13,2,8,0.0,3.3333333333333335,3.0,3.0,3.0
1754488800,3,124.09,0.01,0.8,90.69,3.37,23.49,81.24,0.04,2025-08-06 14:00:00,33.9,54,6.6,14,2,8,0.0,3.2916666666666665,3.0,3.0,3.0
1754492400,3,129.47,0.0,0.92,92.17,3.95,24.81,85.0,0.1,2025-08-06 15:00:00,33.5,52,10.3,15,2,8,0.0,3.25,3.0,3.0,3.0
1754496000,3,133.44,0.0,1.05,90.16,4.58,25.04,86.39,0.16,2025-08-06 16:00:00,33.0,53,13.1,16,2,8,0.0,3.2083333333333335,3.0,3.0,3.0
1754499600,3,138.2,0.0,1.32,84.49,5.3,24.36,86.41,0.24,2025-08-06 17:00:00,32.5,54,13.4,17,2,8,0.0,3.1666666666666665,3.0,3.0,3.0
1754503200,3,142.31,0.0,1.72,74.33,5.88,22.79,83.79,0.31,2025-08-06 18:00:00,31.7,56,12.1,18,2,8,0.0,3.125,3.0,3.0,3.0
1754506800,3,143.67,0.0,2.19,61.5,6.06,21.0,80.92,0.33,2025-08-06 19:00:00,31.5,56,12.8,19,2,8,0.0,3.0833333333333335,3.0,3.0,3.0
1754510400,3,146.19,0.0,2.68,51.28,6.01,20.36,81.86,0.34,2025-08-06 20:00:00,31.2,57,15.0,20,2,8,0.0,3.0416666666666665,3.0,3.0,3.0
1754514000,3,147.34,0.0,3.04,43.97,5.73,20.18,83.08,0.31,2025-08-06 21:00:00,30.5,59,17.4,21,2,8,0.0,3.0,3.0,3.0,3.0
1754517600,3,145.49,0.0,3.19,38.56,5.22,19.99,83.72,0.28,2025-08-06 22:00:00,29.6,63,15.2,22,2,8,0.0,3.0,3.0,3.0,3.0
1754521200,3,144.93,0.0,3.3,35.09,4.83,20.3,85.7,0.23,2025-08-06 23:00:00,28.7,67,10.9,23,2,8,0.0,3.0,3.0,3.0,3.0
1754524800,3,145.92,0.0,3.43,32.57,4.63,21.04,88.84,0.17,2025-08-07 00:00:00,28.1,70,8.7,0,3,8,0.0,3.0,3.0,3.0,3.0
1754528400,3,145.64,0.0,3.52,30.54,4.55,21.83,91.02,0.11,2025-08-07 01:00:00,28.5,73,11.4,1,3,8,0.0,3.0,3.0,3.0,3.0
1754532000,3,145.99,0.05,3.64,29.54,4.55,22.38,91.81,0.08,2025-08-07 02:00:00,28.8,72,12.8,2,3,8,0.0,3.0,3.0,3.0,3.0
1754535600,3,144.78,0.31,3.37,30.21,4.51,22.62,91.85,0.06,2025-08-07 03:00:00,29.5,69,15.6,3,3,8,0.0,3.0,3.0,3.0,3.0
1754539200,3,138.33,0.43,2.72,34.1,4.18,22.48,93.64,0.04,2025-08-07 04:00:00,30.6,65,16.3,4,3,8,0.0,3.0,3.0,3.0,3.0
1754542800,3,129.63,0.39,1.86,43.08,3.83,22.37,94.55,0.03,2025-08-07 05:00:00,31.9,60,16.3,5,3,8,0.0,3.0,3.0,3.0,3.0
1754546400,3,124.58,0.24,1.18,55.62,3.58,22.98,91.65,0.01,2025-08-07 06:00:00,33.2,56,14.9,6,3,8,0.0,3.0,3.0,3.0,3.0
1754550000,3,119.32,0.15,0.7,66.88,3.05,22.54,82.58,0.0,2025-08-07 07:00:00,34.5,52,13.4,7,3,8,0.0,3.0,3.0,3.0,3.0
1754553600,3,113.69,0.11,0.5,71.55,2.6,21.81,77.02,0.0,2025-08-07 08:00:00,35.6,48,11.9,8,3,8,0.0,3.0,3.0,3.0,3.0
1754557200,3,113.15,0.09,0.44,75.1,2.54,22.23,76.25,0.0,2025-08-07 09:00:00,36.3,45,12.1,9,3,8,0.0,3.0,3.0,3.0,3.0
1754560800,3,114.96,0.08,0.41,79.09,2.48,22.73,78.17,0.0,2025-08-07 10:00:00,36.7,44,11.8,10,3,8,0.0,3.0,3.0,3.0,3.0
1754564400,3,115.01,0.06,0.39,81.46,2.35,22.77,81.03,0.0,2025-08-07 11:00:00,36.8,43,10.7,11,3,8,0.0,3.0,3.0,3.0,3.0
1754568000,3,117.06,0.05,0.44,84.39,2.37,23.09,82.69,0.0,2025-08-07 12:00:00,36.4,45,8.9,12,3,8,0.0,3.0,3.0,3.0,3.0
1754571600,3,122.11,0.03,0.58,88.5,2.52,23.97,85.15,0.0,2025-08-07 13:00:00,35.6,53,4.2,13,3,8,0.0,3.0,3.0,3.0,3.0
1754575200,3,128.86,0.01,0.79,91.95,2.8,24.98,87.56,0.03,2025-08-07 14:00:00,34.3,56,3.3,14,3,8,0.0,3.0,3.0,3.0,3.0
1754578800,3,136.23,0.0,0.91,94.48,3.24,25.56,87.97,0.11,2025-08-07 15:00:00,33.2,58,5.0,15,3,8,0.0,3.0,3.0,3.0,3.0
1754582400,3,142.55,0.0,1.05,93.99,3.89,25.38,86.21,0.2,2025-08-07 16:00:00,33.3,49,12.3,16,3,8,0.0,3.0,3.0,3.0,3.0
1754586000,3,151.04,0.0,1.34,89.42,4.7,24.88,85.08,0.3,2025-08-07 17:00:00,33.2,48,15.4,17,3,8,0.0,3.0,3.0,3.0,3.0
1754589600,3,158.41,0.0,1.8,78.28,5.33,23.77,83.52,0.38,2025-08-07 18:00:00,32.7,49,12.2,18,3,8,0.0,3.0,3.0,3.0,3.0
1754593200,3,160.37,0.0,2.35,62.67,5.35,22.53,83.08,0.39,2025-08-07 19:00:00,32.4,51,16.1,19,3,8,0.0,3.0,3.0,3.0,3.0
1754596800,3,160.28,0.0,2.88,50.02,5.08,22.36,86.6,0.36,2025-08-07 20:00:00,31.7,53,17.0,20,3,8,0.0,3.0,3.0,3.0,3.0
1754600400,3,157.78,0.0,3.19,41.53,4.7,22.47,89.66,0.33,2025-08-07 21:00:00,30.9,57,17.4,21,3,8,0.0,3.0,3.0,3.0,3.0
1754604000,3,153.24,0.0,3.29,36.08,4.24,22.26,90.19,0.29,2025-08-07 22:00:00,30.2,61,16.8,22,3,8,0.0,3.0,3.0,3.0,3.0
1754607600,3,150.96,0.0,3.35,33.23,3.94,22.34,90.41,0.24,2025-08-07 23:00:00,29.4,64,15.7,23,3,8,0.0,3.0,3.0,3.0,3.0
1754611200,3,150.05,0.0,3.34,31.78,3.8,22.55,90.97,0.19,2025-08-08 00:00:00,28.5,68,13.0,0,4,8,0.0,3.0,3.0,3.0,3.0
1754614800,3,147.54,0.0,3.28,30.91,3.77,22.67,91.32,0.13,2025-08-08 01:00:00,28.6,71,11.9,1,4,8,0.0,3.0,3.0,3.0,3.0
1754618400,3,145.18,0.06,3.23,30.96,3.83,22.66,91.84,0.11,2025-08-08 02:00:00,28.6,72,13.5,2,4,8,0.0,3.0,3.0,3.0,3.0
1754622000,3,142.3,0.45,2.62,32.93,3.87,22.46,91.55,0.1,2025-08-08 03:00:00,29.1,70,15.6,3,4,8,0.0,3.0,3.0,3.0,3.0
1754625600,3,137.76,0.57,1.92,39.32,3.82,22.45,92.12,0.09,2025-08-08 04:00:00,30.3,67,15.3,4,4,8,0.0,3.0,3.0,3.0,3.0
1754629200,3,132.13,0.34,1.3,52.04,3.63,23.03,93.15,0.05,2025-08-08 05:00:00,31.9,61,15.5,5,4,8,0.0,3.0,3.0,3.0,3.0
1754632800,3,127.22,0.19,0.84,64.74,3.44,24.45,93.53,0.03,2025-08-08 06:00:00,33.5,55,14.9,6,4,8,0.0,3.0,3.0,3.0,3.0
1754636400,3,123.8,0.13,0.62,73.94,3.27,24.93,89.2,0.01,2025-08-08 07:00:00,35.0,50,13.6,7,4,8,0.0,3.0,3.0,3.0,3.0
1754640000,3,121.84,0.1,0.52,79.21,3.07,24.85,85.57,0.0,2025-08-08 08:00:00,36.2,46,13.1,8,4,8,0.0,3.0,3.0,3.0,3.0
1754643600,3,121.91,0.09,0.47,83.35,2.99,24.79,82.97,0.0,2025-08-08 09:00:00,37.1,42,13.6,9,4,8,0.0,3.0,3.0,3.0,3.0
1754647200,3,123.42,0.07,0.44,86.87,2.92,24.35,80.37,0.0,2025-08-08 10:00:00,37.7,40,14.1,10,4,8,0.0,3.0,3.0,3.0,3.0
1754650800,3,123.72,0.06,0.42,88.87,2.8,24.04,80.54,0.0,2025-08-08 11:00:00,37.7,40,13.1,11,4,8,0.0,3.0,3.0,3.0,3.0
1754654400,3,125.26,0.05,0.46,91.22,2.79,24.18,82.48,0.0,2025-08-08 12:00:00,37.2,42,9.7,12,4,8,0.0,3.0,3.0,3.0,3.0
1754658000,3,129.02,0.03,0.57,94.57,2.88,24.74,85.45,0.0,2025-08-08 13:00:00,36.5,55,3.8,13,4,8,0.0,3.0,3.0,3.0,3.0
1754661600,3,133.84,0.01,0.76,97.72,3.13,25.49,88.17,0.01,2025-08-08 14:00:00,34.9,49,6.9,14,4,8,0.0,3.0,3.0,3.0,3.0
1754665200,3,139.44,0.0,0.9,99.88,3.58,26.05,89.54,0.09,2025-08-08 15:00:00,35.1,43,15.9,15,4,8,0.0,3.0,3.0,3.0,3.0
1754668800,3,144.2,0.0,1.05,99.27,4.32,26.18,90.5,0.17,2025-08-08 16:00:00,34.3,46,12.6,16,4,8,0.0,3.0,3.0,3.0,4.0
1754672400,3,150.85,0.0,1.31,95.27,5.3,26.25,93.39,0.25,2025-08-08 17:00:00,33.5,49,12.6,17,4,8,0.0,3.0,3.0,3.0,4.0
1754676000,3,156.88,0.0,1.66,85.54,6.04,25.37,94.82,0.3,2025-08-08 18:00:00,33.3,50,14.2,18,4,8,0.0,3.0,3.0,3.0,4.0
1754679600,3,157.36,0.0,2.08,70.15,6.09,23.42,92.99,0.31,2025-08-08 19:00:00,32.7,52,15.5,19,4,8,0.0,3.0,3.0,3.0,4.0
1754683200,3,157.89,0.0,2.62,56.35,5.89,22.11,91.34,0.31,2025-08-08 20:00:00,31.7,56,15.2,20,4,8,0.0,3.0,3.0,3.0,4.0
1754686800,3,156.88,0.0,3.14,45.67,5.57,21.49,90.15,0.3,2025-08-08 21:00:00,30.7,60,14.3,21,4,8,0.0,3.0,3.0,3.0,4.0
1754690400,3,153.16,0.0,3.47,37.77,5.15,21.24,89.25,0.26,2025-08-08 22:00:00,29.8,62,14.0,22,4,8,0.0,3.0,3.0,3.0,4.0
1754694000,3,149.67,0.0,3.66,32.89,4.79,21.62,90.28,0.21,2025-08-08 23:00:00,29.1,65,14.6,23,4,8,0.0,3.0,3.0,3.0,4.0
1754697600,3,145.65,0.0,3.67,30.13,4.48,22.32,92.73,0.15,2025-08-09 00:00:00,28.3,68,15.0,0,5,8,0.0,3.0,3.0,3.0,3.0
1754701200,3,139.46,0.0,3.5,28.7,4.21,22.89,95.28,0.1,2025-08-09 01:00:00,28.5,73,13.2,1,5,8,0.0,3.0,3.0,3.0,3.0
1754704800,3,133.9,0.06,3.29,28.53,4.04,23.2,97.08,0.08,2025-08-09 02:00:00,28.5,74,14.0,2,5,8,0.0,3.0,3.0,3.0,3.0
1754708400,3,127.49,0.44,2.58,30.43,3.9,23.07,97.11,0.07,2025-08-09 03:00:00,29.2,72,14.8,3,5,8,0.0,3.0,3.0,3.0,3.0
1754712000,3,120.23,0.55,1.78,36.73,3.63,22.37,94.28,0.04,2025-08-09 04:00:00,30.4,68,13.4,4,5,8,0.0,3.0,3.0,3.0,3.0
1754715600,3,113.02,0.31,1.13,48.55,3.27,22.02,91.02,0.02,2025-08-09 05:00:00,32.0,63,11.8,5,5,8,0.0,3.0,3.0,3.0,3.0
1754719200,3,108.16,0.17,0.72,59.78,3.03,23.11,89.96,0.01,2025-08-09 06:00:00,33.6,58,9.9,6,5,8,0.0,3.0,3.0,3.0,4.0
1754722800,3,105.71,0.12,0.53,67.23,2.8,24.23,88.87,0.0,2025-08-09 07:00:00,34.8,54,9.7,7,5,8,0.0,3.0,3.0,3.0,3.0
1754726400,3,103.17,0.09,0.4,69.44,2.42,23.58,86.24,0.0,2025-08-09 08:00:00,35.9,50,9.7,8,5,8,0.0,3.0,3.0,3.0,3.0
1754730000,3,101.75,0.07,0.35,70.62,2.24,22.89,83.88,0.0,2025-08-09 09:00:00,36.7,47,9.2,9,5,8,0.0,3.0,3.0,3.0,3.0
1754733600,3,102.92,0.06,0.33,72.97,2.17,22.73,83.37,0.0,2025-08-09 10:00:00,37.2,45,9.0,10,5,8,0.0,3.0,3.0,3.0,3.0
1754737200,3,103.81,0.05,0.31,74.91,2.09,22.65,84.22,0.0,2025-08-09 11:00:00,37.4,44,8.4,11,5,8,0.0,3.0,3.0,3.0,3.0
1754740800,3,105.2,0.04,0.34,76.85,2.12,22.75,85.81,0.0,2025-08-09 12:00:00,37.1,45,6.5,12,5,8,0.0,3.0,3.0,3.0,3.0
1754744400,3,108.47,0.03,0.43,79.0,2.24,23.49,90.36,0.0,2025-08-09 13:00:00,36.3,51,3.4,13,5,8,0.0,3.0,3.0,3.0,3.0
1754748000,3,112.39,0.01,0.58,80.25,2.4,24.38,95.77,0.05,2025-08-09 14:00:00,34.2,54,5.0,14,5,8,0.0,3.0,3.0,3.0,3.0
1754751600,3,116.66,0.0,0.65,81.43,2.6,24.91,99.28,0.14,2025-08-09 15:00:00,33.8,51,8.9,15,5,8,0.0,3.0,3.0,3.0,3.0
1754755200,3,119.85,0.0,0.71,81.88,2.88,24.66,99.55,0.21,2025-08-09 16:00:00,33.8,48,13.5,16,5,8,0.0,3.0,3.0,4.0,3.0
1754758800,3,124.91,0.0,0.86,82.45,3.47,24.45,98.96,0.27,2025-08-09 17:00:00,33.3,49,14.5,17,5,8,0.0,3.0,3.0,4.0,3.0
1754762400,3,131.1,0.0,1.13,79.83,4.4,23.92,95.81,0.33,2025-08-09 18:00:00,32.7,51,13.9,18,5,8,0.0,3.0,3.0,4.0,4.0
1754766000,3,135.41,0.0,1.58,70.42,5.3,22.7,90.1,0.35,2025-08-09 19:00:00,32.2,53,12.0,19,5,8,0.0,3.0,3.0,4.0,4.0
1754769600,3,138.83,0.0,2.22,57.67,5.71,22.13,87.81,0.35,2025-08-09 20:00:00,31.7,55,10.7,20,5,8,0.0,3.0,3.0,4.0,4.0
1754773200,3,140.23,0.0,2.84,45.92,5.53,21.92,87.01,0.33,2025-08-09 21:00:00,31.4,56,11.7,21,5,8,0.0,3.0,3.0,4.0,4.0
1754776800,3,137.04,0.0,3.14,37.58,4.82,21.37,85.24,0.28,2025-08-09 22:00:00,31.0,59,11.8,22,5,8,0.0,3.0,3.0,4.0,4.0
1754780400,3,134.23,0.0,3.17,33.49,4.1,21.01,84.83,0.24,2025-08-09 23:00:00,30.3,62,13.2,23,5,8,0.0,3.0,3.0,4.0,4.0
1754784000,3,131.4,0.0,3.08,31.64,3.59,20.87,85.22,0.2,2025-08-10 00:00:00,29.3,66,13.8,0,6,8,0.0,3.0,3.0,3.0,4.0
1754787600,3,127.88,0.0,2.95,30.4,3.31,20.97,86.28,0.17,2025-08-10 01:00:00,29.5,68,13.0,1,6,8,0.0,3.0,3.0,3.0,4.0
1754791200,3,125.22,0.05,2.9,29.76,3.24,21.38,88.53,0.15,2025-08-10 02:00:00,29.4,69,15.2,2,6,8,0.0,3.0,3.0,3.0,4.0
1754794800,3,122.3,0.43,2.36,30.89,3.22,21.86,90.61,0.13,2025-08-10 03:00:00,30.1,68,15.8,3,6,8,0.0,3.0,3.0,3.0,4.0
1754798400,3,118.43,0.57,1.75,36.19,3.19,22.45,92.73,0.1,2025-08-10 04:00:00,31.5,63,14.2,4,6,8,0.0,3.0,3.0,3.0,4.0
1754802000,3,113.9,0.36,1.21,47.34,3.05,23.6,95.16,0.05,2025-08-10 05:00:00,33.2,56,13.6,5,6,8,0.0,3.0,3.0,3.0,4.0
1754805600,3,109.74,0.19,0.78,58.79,2.88,25.68,98.49,0.03,2025-08-10 06:00:00,34.7,51,13.5,6,6,8,0.0,3.0,3.0,4.0,4.0
1754809200,3,103.52,0.12,0.5,66.49,2.4,24.43,92.38,0.0,2025-08-10 07:00:00,35.9,46,13.0,7,6,8,0.0,3.0,3.0,3.0,3.0
1754812800,3,99.38,0.08,0.37,69.42,2.04,23.27,88.03,0.0,2025-08-10 08:00:00,36.8,43,11.2,8,6,8,0.0,3.0,3.0,3.0,3.0
1754816400,3,97.89,0.07,0.31,70.59,1.88,22.85,87.03,0.0,2025-08-10 09:00:00,37.5,41,9.3,9,6,8,0.0,3.0,3.0,3.0,3.0
1754820000,3,98.82,0.05,0.28,72.29,1.8,22.53,86.57,0.0,2025-08-10 10:00:00,37.9,40,8.9,10,6,8,0.0,3.0,3.0,3.0,3.0
1754823600,3,98.99,0.04,0.26,73.75,1.71,22.57,88.0,0.0,2025-08-10 11:00:00,37.9,40,8.9,11,6,8,0.0,3.0,3.0,3.0,3.0
1754827200,3,99.83,0.04,0.27,75.2,1.71,22.79,89.87,0.0,2025-08-10 12:00:00,37.5,41,8.4,12,6,8,0.0,3.0,3.0,3.0,3.0
1754830800,3,102.53,0.02,0.34,77.15,1.85,23.51,93.26,0.0,2025-08-10 13:00:00,36.4,51,3.5,13,6,8,0.0,3.0,3.0,3.0,3.0
1754834400,3,106.34,0.01,0.46,78.97,2.1,24.57,97.47,0.0,2025-08-10 14:00:00,35.1,49,3.3,14,6,8,0.0,3.0,3.0,3.0,3.0
1754838000,3,111.02,0.0,0.57,81.23,2.47,25.4,99.53,0.02,2025-08-10 15:00:00,34.6,44,12.9,15,6,8,0.0,3.0,3.0,3.0,3.0
1754841600,3,115.33,0.0,0.68,82.79,2.97,25.66,99.15,0.1,2025-08-10 16:00:00,34.4,42,16.4,16,6,8,0.0,3.0,4.0,3.0,3.0
1754845200,3,121.49,0.0,0.89,84.23,3.74,25.99,99.08,0.17,2025-08-10 17:00:00,33.6,44,14.5,17,6,8,0.0,3.0,4.0,3.0,3.0
1754848800,3,127.78,0.0,1.22,80.89,4.65,25.75,97.9,0.23,2025-08-10 18:00:00,32.7,47,10.2,18,6,8,0.0,3.0,4.0,4.0,3.0
1754852400,3,130.35,0.0,1.73,68.53,5.23,24.2,94.61,0.26,2025-08-10 19:00:00,32.2,48,12.4,19,6,8,0.0,3.0,4.0,4.0,3.0
1754856000,3,131.97,0.0,2.35,54.58,5.41,22.79,91.69,0.29,2025-08-10 20:00:00,31.9,49,14.5,20,6,8,0.0,3.0,4.0,4.0,3.0
1754859600,3,131.29,0.0,2.84,43.54,5.21,21.66,88.66,0.29,2025-08-10 21:00:00,31.3,54,16.6,21,6,8,0.0,3.0,4.0,4.0,3.0
